,keyword,volume,year,month,engine,total_volume_for_last_12_months,avg_volume_for_last_12_months,total_months_seen
277,hoodie,15562,2018,07,amazon,347079,28924,12
278,hoodie,24210,2018,08,amazon,347079,28924,12
279,hoodie,32255,2018,09,amazon,347079,28924,12
280,hoodie,43754,2018,10,amazon,347079,28924,12
281,hoodie,57562,2018,11,amazon,347079,28924,12
282,hoodie,64326,2018,12,amazon,347079,28924,12
283,hoodie,37521,2019,01,amazon,347079,28924,12
284,hoodie,26515,2019,02,amazon,347079,28924,12
285,hoodie,20966,2019,03,amazon,347079,28924,12
286,hoodie,15562,2019,04,amazon,347079,28924,12
287,hoodie,8846,2019,05,amazon,347079,28924,12
288,hooded,0,2018,06,amazon,10721,894,12
289,hooded,507,2018,07,amazon,10721,894,12
290,hooded,2033,2018,08,amazon,10721,894,12
291,hooded,507,2018,09,amazon,10721,894,12
292,hooded,187,2018,10,amazon,10721,894,12
293,hooded,1444,2018,11,amazon,10721,894,12
294,hooded,337,2018,12,amazon,10721,894,12
295,hooded,1444,2019,01,amazon,10721,894,12
296,hooded,2865,2019,02,amazon,10721,894,12
297,hooded,873,2019,03,amazon,10721,894,12
298,hooded,187,2019,04,amazon,10721,894,12
299,hooded,337,2019,05,amazon,10721,894,12
300,capri,0,2018,06,amazon,5394,450,12
301,capri,873,2018,07,amazon,5394,450,12
302,capri,337,2018,08,amazon,5394,450,12
303,capri,337,2018,09,amazon,5394,450,12
304,capri,507,2018,10,amazon,5394,450,12
305,capri,688,2018,11,amazon,5394,450,12
306,capri,337,2018,12,amazon,5394,450,12
307,capri,73,2019,01,amazon,5394,450,12
308,capri,337,2019,02,amazon,5394,450,12
309,capri,337,2019,03,amazon,5394,450,12
310,capri,507,2019,04,amazon,5394,450,12
311,capri,1061,2019,05,amazon,5394,450,12
312,muscle tee,0,2018,06,amazon,283,24,7
313,muscle tee,0,2018,07,amazon,283,24,7
314,muscle tee,16,2018,08,amazon,283,24,7
315,muscle tee,16,2018,09,amazon,283,24,7
316,muscle tee,0,2018,10,amazon,283,24,7
317,muscle tee,16,2018,11,amazon,283,24,7
318,muscle tee,0,2018,12,amazon,283,24,7
319,muscle tee,0,2019,01,amazon,283,24,7
320,muscle tee,16,2019,02,amazon,283,24,7
321,muscle tee,16,2019,03,amazon,283,24,7
322,muscle tee,187,2019,04,amazon,283,24,7
323,muscle tee,16,2019,05,amazon,283,24,7
324,basic tee,0,2018,06,amazon,80,7,5
325,basic tee,16,2018,07,amazon,80,7,5
326,basic tee,16,2018,08,amazon,80,7,5
327,basic tee,0,2018,09,amazon,80,7,5
328,basic tee,0,2018,10,amazon,80,7,5
329,basic tee,16,2018,11,amazon,80,7,5
330,basic tee,0,2018,12,amazon,80,7,5
331,basic tee,0,2019,01,amazon,80,7,5
332,basic tee,16,2019,02,amazon,80,7,5
333,basic tee,16,2019,03,amazon,80,7,5
334,basic tee,0,2019,04,amazon,80,7,5
335,basic tee,0,2019,05,amazon,80,7,5
